tokenizer,lang_code,median_premium,p90_premium,total_premium,tokens_per_char,bytes_per_char,script
gpt2,ltg_Latn,2.3879928315412187,3.0,2.388810826800769,0.4973631737379803,1.0618980529828856,Latn
gpt2,ltz_Latn,2.245,2.8333333333333335,2.246080461470197,0.41168855814457866,1.029340002439917,Latn
gpt2,lua_Latn,2.1132478632478633,2.75,2.1399940837154268,0.4047189471181415,1.0007202897942629,Latn
gpt2,lug_Latn,2.2,2.7855212355212355,2.1782280727703003,0.4360261136030555,1.012449852703883,Latn
gpt2,luo_Latn,2.03125,2.6666666666666665,2.0418946901345953,0.40147296177278874,1.0025809547351432,Latn
gpt2,lus_Latn,2.106203007518797,2.888888888888889,2.117734063008431,0.39128771316134675,1.002165773939659,Latn
gpt2,lvs_Latn,2.5219047619047616,3.2222222222222223,2.5312084011240943,0.5102529126322145,1.0931818690042263,Latn
gpt2,mag_Deva,7.224747474747475,9.0,7.197640881526401,1.5363905442203718,2.578649512609022,Deva
gpt2,mai_Deva,7.444444444444445,9.284415584415585,7.409628753143026,1.548446422637952,2.591448949471065,Deva
gpt2,mal_Mlym,15.135749385749385,19.295238095238098,15.160294335157522,2.7454532061927464,2.7572253174050463,Mlym
gpt2,mar_Deva,7.839419978517723,9.832758620689656,7.863777547700044,1.5959835499654789,2.6694683757091826,Deva
gpt2,min_Arab,5.241212121212121,6.488642413487134,5.232509983730218,1.1193659130819977,1.8307361293486688,Arab
gpt2,min_Latn,2.0,2.4661538461538464,1.984432776216536,0.3801263617174994,1.0009278803246873,Latn
gpt2,mkd_Cyrl,5.485281385281385,6.842105263157895,5.461470196716462,1.0716332794009882,1.8225383995878892,Cyrl
gpt2,mlt_Latn,2.6569296375266527,3.473684210526316,2.702558793077947,0.49961719348135186,1.0513302526523023,Latn
gpt2,mni_Beng,10.181818181818182,13.029032258064516,10.17663807129123,2.0115113907952726,2.6894190219337677,Beng
gpt2,mos_Latn,2.48435972629521,3.3846153846153846,2.5027362816151455,0.5428704342385986,1.0818668891063379,Latn
gpt2,mri_Latn,2.4545454545454546,3.1360606060606058,2.451819257506286,0.4524036952635673,1.0496295184422035,Latn
gpt2,mya_Mymr,16.775252525252526,21.996774193548386,16.81293447714835,2.7866138788617936,2.8530419381132446,Mymr
gpt2,nld_Latn,2.0,2.4989361702127657,1.9775550954000887,0.3625117773454711,1.0015183455456216,Latn
gpt2,nno_Latn,1.92,2.4159090909090906,1.9300769116994527,0.3910942276568962,1.0225304201882155,Latn
gpt2,nob_Latn,1.8495283018867925,2.315639097744361,1.8599319627274071,0.3806597597983941,1.0218860442412914,Latn
gpt2,npi_Deva,7.597297297297297,9.549545454545456,7.550510279544446,1.6090714955517207,2.675051023222461,Deva
gpt2,nso_Latn,2.311422413793103,3.0,2.3184070403786423,0.41492290384488123,1.0251737145126067,Latn
gpt2,nus_Latn,4.2,5.582894736842105,4.238352314746339,0.8028718523447623,1.227205547578188,Latn
gpt2,nya_Latn,2.25,3.0,2.2625351279396537,0.41567087627290206,1.0023776689333777,Latn
gpt2,oci_Latn,2.054804804804805,2.585919540229885,2.065411921313415,0.3707708544915069,1.031324053607344,Latn
gpt2,ory_Orya,13.311422413793103,17.130526315789474,13.263089779618399,2.660113172005132,2.6806710224786596,Orya
gpt2,pag_Latn,1.6581168831168833,2.2222222222222223,1.6484987427895281,0.3431390659154583,1.0003386595240293,Latn
gpt2,pan_Guru,7.884615384615385,9.939651416122004,7.886333382635705,1.5984860408469177,2.5795165823496347,Guru
gpt2,pap_Latn,2.0,2.456883116883117,1.98435882265937,0.3855964476123414,1.0259890496788193,Latn
gpt2,pbt_Arab,5.189903846153847,6.5992592592592585,5.238796036089336,1.1569706670150912,1.7545567387469785,Arab
gpt2,pes_Arab,5.25,6.592156862745098,5.250887442685993,1.1467738027941532,1.8049261083743842,Arab
gpt2,plt_Latn,2.588235294117647,3.2903225806451615,2.588078686584825,0.43474372034087805,1.029236751223633,Latn
gpt2,pol_Latn,2.684962406015037,3.4615384615384617,2.681038307942612,0.5198121661827436,1.062859805713876,Latn
gpt2,por_Latn,1.9444444444444444,2.3884615384615384,1.934107380565005,0.36452968520235,1.0280857766100537,Latn
gpt2,prs_Arab,5.0657327586206895,6.368245614035088,5.067519597692649,1.1357560187295406,1.7821157750797663,Arab
gpt2,quy_Latn,2.2,2.8636363636363638,2.2110634521520485,0.42399489470325463,1.0080762958235836,Latn
gpt2,ron_Latn,2.473684210526316,3.1994444444444445,2.4863185919242716,0.4524685916544981,1.0562153868929458,Latn
gpt2,run_Latn,2.3131127450980395,3.0454545454545454,2.339816595178228,0.4296879774556072,1.0053441075611993,Latn
gpt2,rus_Cyrl,5.653947368421052,7.277272727272727,5.6752699304836565,1.080128926922644,1.8321557257065646,Cyrl
gpt2,sag_Latn,2.2,3.0,2.2374648720603463,0.4242088585409627,1.0333842767207415,Latn
gpt2,san_Deva,7.892857142857143,10.0,7.856641029433516,1.6551248695218659,2.70166856216991,Deva
gpt2,sat_Olck,12.9,16.196666666666665,12.79703446235764,2.475717320857566,2.6419082773569116,Olck
gpt2,scn_Latn,2.272727272727273,2.8884615384615384,2.266269782576542,0.4422931204941871,1.0537702693925857,Latn
gpt2,shn_Mymr,18.69627192982456,25.428138528138525,18.68887738500222,2.6843597969025517,2.7749463576299633,Mymr
gpt2,sin_Sinh,12.666666666666666,15.993333333333332,12.652972932998077,2.6105202929508695,2.640036618858712,Sinh
gpt2,slk_Latn,2.5,3.233365570599613,2.50957698565301,0.5152911699946853,1.0913218434439298,Latn
gpt2,slv_Latn,2.111111111111111,2.6363636363636362,2.114923827836119,0.4370944939054679,1.02410301478736,Latn
gpt2,smo_Latn,2.56,3.3636363636363638,2.560826800769117,0.453405698423506,1.0478578536636463,Latn
gpt2,sna_Latn,2.2777777777777777,3.0,2.2972563230291376,0.42084620386928956,1.0001287053595622,Latn
gpt2,snd_Arab,4.987804878048781,6.171227621483375,4.970492530690726,1.124042546074857,1.7717580359233367,Arab
gpt2,som_Latn,2.3793103448275863,3.0539118065433852,2.38130454074841,0.42462845010615713,1.0018462106526356,Latn
gpt2,sot_Latn,2.3333333333333335,2.9635093167701863,2.3402233397426415,0.398658309974489,1.0018582091902617,Latn
gpt2,spa_Latn,1.9692234848484849,2.5,1.9811418429226446,0.34117205061098693,1.0184792506415523,Latn
gpt2,srd_Latn,2.230769230769231,2.8636363636363638,2.2543632598728,0.3975235872123729,1.028122086237587,Latn
gpt2,srp_Cyrl,5.333333333333333,6.666666666666667,5.321106345215205,1.1002676045569233,1.81972627876749,Cyrl
gpt2,ssw_Latn,2.310344827586207,3.0,2.323435882265937,0.4224230078857673,1.0002016820281145,Latn
gpt2,sun_Latn,2.0,2.5384615384615383,2.0166765271409557,0.3985399753008835,1.0101719438497008,Latn
gpt2,swe_Latn,1.9473684210526316,2.420614035087719,1.9440541340038455,0.397774129360762,1.0394709963456985,Latn
gpt2,swh_Latn,2.125,2.642857142857143,2.1321919834344034,0.4175271168522729,1.0014771262653324,Latn
gpt2,szl_Latn,2.6,3.3448717948717945,2.600059162845733,0.5118246071202405,1.0593959951376808,Latn
gpt2,tam_Taml,15.596875,19.794999999999998,15.536791894690134,2.7260677466863035,2.7355660371237827,Taml
gpt2,taq_Latn,2.3333333333333335,3.3567226890756303,2.3826357047773996,0.5178161011909546,1.0693839502402802,Latn
gpt2,taq_Tfng,10.35741935483871,13.816851441241685,10.393617808016566,2.268186403066371,2.4450514424046803,Tfng
gpt2,tat_Cyrl,5.767316017316017,7.431124673060157,5.796516787457477,1.1761338485200885,1.8363881907191357,Cyrl
gpt2,tel_Telu,12.953463203463205,16.84278846153846,12.971342996598135,2.6474246254858307,2.669416248443455,Telu
gpt2,tgk_Cyrl,6.082207207207206,7.666666666666667,6.054836562638663,1.1225466336694752,1.820231574473336,Cyrl
gpt2,tgl_Latn,2.2714987714987718,2.933333333333333,2.2851279396538975,0.3711272722905169,1.0006425770341767,Latn
gpt2,tha_Thai,8.953463203463205,11.804594330400782,8.991976039047477,1.9244630506006553,2.8893971288836835,Thai
gpt2,tir_Ethi,7.888888888888889,9.937367021276595,7.85911847359858,2.343325872923121,2.5556498825812284,Ethi
gpt2,tpi_Latn,2.2083333333333335,2.8666666666666667,2.2098801952373908,0.3536038434685884,1.0008046670690003,Latn
gpt2,tsn_Latn,2.3827838827838828,3.05,2.3672903416654343,0.3926825528260803,1.0013003342840494,Latn
gpt2,tso_Latn,2.4264069264069263,3.2139097744360905,2.447197160183405,0.4183438685208597,1.0062326169405815,Latn
gpt2,tuk_Latn,2.8136574074074074,3.5555555555555554,2.819479366957551,0.5436255008484122,1.1022515007628582,Latn
gpt2,tum_Latn,2.7413381123058542,3.7726362625139043,2.7918207365774292,0.4375304234950511,1.013345773162421,Latn
gpt2,tur_Latn,2.4285714285714284,3.08,2.4404304097027065,0.48608021918131067,1.0893738308120609,Latn
gpt2,twi_Latn,2.5555555555555554,3.5413461538461535,2.6064931223191836,0.5480485150054424,1.0790468045405068,Latn
gpt2,tzm_Tfng,10.416666666666666,12.959833333333334,10.380306167726667,2.3794085488341343,2.569490002627542,Tfng
gpt2,uig_Arab,7.088311688311688,9.136363636363637,7.112853128235468,1.3693344818012914,1.8595855549307003,Arab
gpt2,ukr_Cyrl,5.648648648648648,7.295833333333333,5.712431592959621,1.1485851511501688,1.8285378656079463,Cyrl
gpt2,umb_Latn,2.2714987714987718,3.1,2.2637183848543114,0.4543228200371058,1.0333803339517624,Latn
gpt2,urd_Arab,6.273863636363636,7.7589999999999995,6.238574175417837,1.2986145320197044,1.7834128694581282,Arab
gpt2,uzn_Latn,2.2972972972972974,2.912915601023018,2.3015086525661883,0.41682515871527687,1.0010112239157805,Latn
gpt2,vec_Latn,2.0,2.5,2.0112779174678304,0.40818424686318067,1.0476151167677252,Latn
gpt2,vie_Latn,4.538461538461538,5.935268817204301,4.521446531578169,0.8822684801038998,1.324766405714492,Latn
gpt2,war_Latn,2.370899470899471,3.0711822660098522,2.390141990829759,0.3923078790527172,1.0005158831312286,Latn
gpt2,wol_Latn,2.1589473684210527,2.76,2.1546738648128976,0.4582026058990509,1.039560284022552,Latn
gpt2,xho_Latn,2.25,2.8327586206896553,2.253808608194054,0.43810961365678347,1.000869721473495,Latn
gpt2,ydd_Hebr,6.651923076923078,8.122499999999999,6.593699156929448,1.2573153018487442,1.8107751752146997,Hebr
gpt2,yor_Latn,3.857142857142857,5.857142857142857,3.8860745451856236,0.8285112891019173,1.3311758955600403,Latn
gpt2,yue_Hant,3.0588235294117645,3.788787185354691,3.057979588818222,2.0653314020278706,2.858548524049748,Hant
gpt2,zho_Hans,3.1403940886699506,3.9227692307692306,3.145947345067298,1.9670990266121016,2.7931377309195162,Hans
gpt2,zho_Hant,3.0889328063241104,3.8181818181818183,3.1129640585712175,2.067359167035018,2.854132901134522,Hant
gpt2,zsm_Latn,2.056349206349206,2.5384615384615383,2.0427821328205886,0.37782625942086473,1.0025715028245497,Latn
gpt2,zul_Latn,2.4096736596736594,3.0,2.4193906226889514,0.44100994850502817,1.001617643094012,Latn
mt5,ace_Arab,1.7864741641337387,2.217391304347826,1.7948862123050517,0.5432778867600032,1.79061080805095,Arab
mt5,ace_Latn,1.4230769230769231,1.7809027777777777,1.443431682992513,0.3436044832371734,1.0177807835098027,Latn
mt5,acm_Arab,1.2666666666666666,1.5454545454545454,1.275813086324761,0.37941140231989157,1.8170577156636685,Arab
mt5,acq_Arab,1.3103448275862069,1.606060606060606,1.3115622503033353,0.38497085725702074,1.8180120392970995,Arab
mt5,aeb_Arab,1.2727272727272727,1.5788304093567251,1.284513627889083,0.38719202155180105,1.815739237480152,Arab
mt5,afr_Latn,1.1869703389830508,1.3846153846153846,1.1906128850877453,0.2880071013880637,1.0114681690302167,Latn
mt5,ajp_Arab,1.2307692307692308,1.4813333333333332,1.2311266313515432,0.38148205885319714,1.805192066097514,Arab
mt5,aka_Latn,1.8,2.375,1.8301322837441922,0.4661937536278863,1.0998846614852285,Latn
mt5,als_Latn,1.4679135209334249,1.7894736842105263,1.4759847296617443,0.33910116943160185,1.0777943976067446,Latn
mt5,amh_Ethi,1.7058823529411764,2.093465909090909,1.7057204581101477,0.6615020887848322,2.5874535187990633,Ethi
mt5,apc_Arab,1.21875,1.482630906768838,1.220413719629487,0.38189563365282214,1.8142705005324813,Arab
mt5,arb_Arab,1.327199732351957,1.625,1.34174780266935,0.3897781980742779,1.8163342503438789,Arab
mt5,arb_Latn,1.7193749999999999,2.15355587808418,1.72714628155426,0.37931393066514146,1.0004289558175508,Latn
mt5,ars_Arab,1.3333333333333333,1.6363636363636365,1.3449143262999024,0.39032560057029486,1.8169130214461784,Arab
mt5,ary_Arab,1.2666666666666666,1.5851626016260163,1.2822349146222367,0.38152263881795606,1.8151999718225524,Arab
mt5,arz_Arab,1.2604347826086957,1.5625,1.2680299488029356,0.37661949547332335,1.8150654829920014,Arab
mt5,asm_Beng,1.9272727272727272,2.3333333333333335,1.9245657127637537,0.5163685159159302,2.660536909554322,Beng
mt5,ast_Latn,1.2666666666666666,1.5427380952380954,1.28128791690095,0.3168200910301629,1.034677808836658,Latn
mt5,awa_Deva,1.5913729128014842,1.9538277511961721,1.6099257198662367,0.4243017478726806,2.5784436835578295,Deva
mt5,ayr_Latn,1.5625,2.047301587301587,1.5688201000266344,0.38242677824267785,1.0235247439041986,Latn
mt5,azb_Arab,1.4102564102564104,1.75,1.4152289071054422,0.40830231207950546,1.83661760185786,Arab
mt5,azj_Latn,1.3415071770334928,1.6747747747747745,1.3475185700334409,0.3166767510275616,1.1586026553165447,Latn
mt5,bak_Cyrl,1.5823643410852712,1.966153846153846,1.590867390725341,0.4034508379427062,1.840426889217445,Cyrl
mt5,bam_Latn,1.644256120527307,2.1062709966405375,1.6489005948329436,0.4404550161658801,1.0883708429182377,Latn
mt5,ban_Latn,1.2600644122383253,1.5651059085841694,1.2775591133733835,0.2963812243833115,1.002656926889885,Latn
mt5,bel_Cyrl,1.56,2.0,1.5734071202391169,0.3592146423528299,1.8304224743089947,Cyrl
mt5,bem_Latn,1.53125,1.9283068783068782,1.5494066467402563,0.3256537207971537,1.0024257955365363,Latn
mt5,ben_Beng,1.5666666666666667,1.8571428571428572,1.5674291971234944,0.41044776119402987,2.6710838331705955,Beng
mt5,bho_Deva,1.6116780045351473,1.9676344086021504,1.63010860880116,0.4282082776205728,2.5543316023508194,Deva
mt5,bjn_Arab,1.7423963133640554,2.153276353276353,1.7509100056227989,0.4839672801635992,1.8284498977505113,Arab
mt5,bjn_Latn,1.1538461538461537,1.4133228840125391,1.1627356396673671,0.2842940044283006,1.0016569948336493,Latn
mt5,bod_Tibt,3.698837209302326,4.646869070208729,3.6640525583735313,0.8352638786758505,2.962302082560328,Tibt
mt5,bos_Latn,1.3103448275862069,1.6,1.3208842591222514,0.3376273648060878,1.0278670791760907,Latn
mt5,bug_Latn,1.415880503144654,1.8333333333333333,1.4195199905300229,0.3441232808901707,1.0303539016708636,Latn
mt5,bul_Cyrl,1.2727272727272727,1.5185185185185186,1.2764641472581457,0.3129525633770116,1.8180894751353156,Cyrl
mt5,cat_Latn,1.3555555555555556,1.6428571428571428,1.3613684117072593,0.3155230596175478,1.0208030398639194,Latn
mt5,ceb_Latn,1.4166666666666667,1.7175824175824175,1.421532360687757,0.3027066200333995,1.0003402968144437,Latn
mt5,ces_Latn,1.2682926829268293,1.5185185185185186,1.272291438548726,0.3378360325954564,1.1191132904280314,Latn
mt5,cjk_Latn,1.3888888888888888,1.8145833333333334,1.3927968985824628,0.3379043953992619,1.0036975344983559,Latn
mt5,ckb_Arab,1.75,2.1737631184407795,1.7441922405374213,0.45835471979842285,1.838209447373742,Arab
mt5,crh_Latn,1.3150375939849623,1.6169934640522874,1.312657216418573,0.3298923067769382,1.0991179270542035,Latn
mt5,cym_Latn,1.6875,2.032258064516129,1.6949779527093012,0.4054207102560291,1.0038223864432694,Latn
mt5,dan_Latn,1.131578947368421,1.35,1.1373738569441567,0.2837242265187252,1.0214456034667316,Latn
mt5,deu_Latn,1.173913043478261,1.4074074074074074,1.1855819596934094,0.2604659025154575,1.0165725022592955,Latn
mt5,dik_Latn,1.5246166263115415,2.211961722488038,1.5739398064573407,0.47526070755180644,1.1302331400180508,Latn
mt5,dyu_Latn,1.5333333333333334,2.0906417112299462,1.5520108904737948,0.39474318058649965,1.0655973384717288,Latn
mt5,dzo_Tibt,4.23904761904762,5.5236024844720495,4.1892219821846055,0.8662856163712915,2.9262337217272103,Tibt
mt5,ell_Grek,1.637330754352031,1.978924418604651,1.643307389541594,0.351937178747758,1.8219113834999143,Grek
mt5,eng_Latn,1.0,1.0,1.0,0.2560583786732946,1.0009851022232998,Latn
mt5,epo_Latn,1.179029304029304,1.4248076923076922,1.186085052232843,0.305266124364013,1.0186606952441886,Latn
mt5,est_Latn,1.1142857142857143,1.3325581395348836,1.1152673788878695,0.2911037471322967,1.0310523022733067,Latn
mt5,eus_Latn,1.2168037602820212,1.4701960784313726,1.2134000177562072,0.29319394190752684,1.0031963731533258,Latn
mt5,ewe_Latn,1.75,2.424125874125874,1.8077002752212128,0.47920670908220825,1.0985259161050922,Latn
mt5,fao_Latn,1.3874259381171825,1.6842105263157894,1.398597259625344,0.3519039747427363,1.0772759087998331,Latn
mt5,fij_Latn,1.563301282051282,2.039846153846154,1.5886478648160753,0.34594044220470815,1.0009473053351978,Latn
mt5,fin_Latn,1.1481481481481481,1.39953488372093,1.1584445562427865,0.2793258218508502,1.0405948294931533,Latn
