share_inspected,share_found
0.9710982658959537,1
0.9730250481695568,1
0.9749518304431599,1
0.976878612716763,1
0.9788053949903661,1
0.9807321772639692,1
0.9826589595375722,1
0.9845857418111753,1
0.9865125240847784,1
0.9884393063583815,1
0.9903660886319846,1
0.9922928709055877,1
0.9942196531791907,1
0.9961464354527938,1
0.9980732177263969,1
1,1
